ID Comment,ID Post,User Name,Comments,Sentiments,Call Quality Issues,"Data Quality Issues (3G, 4G)",Coverage Issues,Response Time,Agent Behavior,Overcharging and Stolen Credit Issues,Billing Errors,Subscription & Plan Issues,Hidden Charges,Suggestions,Promotions & Discounts,Competitor Pricing & Value (Mobilis and Djezzy),Competitor Plan Flexibility (Mobilis and Djezzy),Competitor Data Consumption (Mobilis and Djezzy),Loyalty Expression,Service Information Request,Other
159,6,أيوب منتصر,ريزو اجيزي ريزو سقموهلنا الرحمة على الوالدين رانا نفليكسو 60 جيجا مرانا نديرو بيها والو ها ريقلو روحكم فريزو والعرض ساهلين ساع وشكرا,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,6,Youcef Ait Belkacem,veuillez nous regler la couverture du reseau apr s faites l offre que vous voulez je serai le 1er a prendre,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161,6,صلاح الدين,انا 20جيقا ومتخلصش راهي كارثة كونيكسيو المشكل ماش في كمية انترنت المشكل في سرعة تدفق الانترنت,Negatif,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,6,قاسم بن محي الدين,غالي,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,6,حمزة فريد,عروض مغرية ولكن للأسف التغطية لاتوجد,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
164,6,Ahç Enĕ,تقدم عرض ولا زوج ولا 100 خدمة رديئة و متعامل سيء شغل دراهم فليكسي راني نلقاهم في طريق خافوا ربي سبحانو,Negatif,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
165,6,Maache Yasser Nedjmeddin,علبيها الريزو مكانش والكونيكسيون مايتة دراهمنا خلاصتو بيهم رياض محرز في ذا الاشهار,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
166,6,Djaafar Djaafar,علاه ماحبيتوش تحشمو وتقادرو رواحكم الريزو ماكانش لاكونيكسو عيانة تقول فكرون يتمشى الخدمات سيئة وبالمعرفة كرهنا من الشكاوي عيب عليكم ومانيش محتاج تقول ارواح للخاص,Negatif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,6,Hamid Karimia,تغطية نتاعكم ناقصة بزاف عروض غير مقنعة,Negatif,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
168,7,سطيفtv,شكرا لطاقم djezzy على كل المجهودات المبذولة   المعجبين,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169,7,ألجزاإري لمتواضع,أتمنا لكم نجاح وتوفيق وسعاده في هاذ لعام لجديد عام سعيد وكل عام وأنتم بخير وشكر لكم جميع,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
170,7,Izmir Turk,بالتوفيق للجميع أن شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
171,7,Saad Nabile Bagua,le meilleur reseau d algerie pour les appels et internet vive djezzy,Positif,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
172,7,Ńæbįl Rb,جازي أتمنى لكم التوفيق الدائم إن شاءلله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173,7,العامرة في القلب,بالتوفيق,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
174,7,محمد لعكرمي,رائع جدا مشاركات ومسابقات,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
175,7,Abed Selli,جازي legend شريحة جديدة,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
176,7,Mahi Kassis,نقدر نحول من جازي هبال لعرض جازي legend,Neutre,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
177,7,Prĩęn Cêssë,مازالت كاينة djezzy انا عندي بصح ماعدتش نستعملها لا ريزو لا أنترنت لا حاجة مليحة فيها كلش غالي,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178,7,Boyosef. TV,دعمونا,Neutre,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
179,7,Saad Zergot,اريد التحويل الى العرض الجديد legend,Neutre,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
180,7,Yanise Yanise,هل استطيع تحويل جيزي هايلا إلى جيزي go,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
181,7,Khaled Nemouchi,اليوم انترنت صفر لماذا نخسروا في دراهمنا باش يكون هذا هو الاداء والله عيب وحرام عليكم يجب محاسبة المتسبب وتعويض العملاء,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182,7,Dalila Bett,دايما من هذا الوقت لغايه ال 11 في الليل الكونيكسيو تولي تروح وعلاش رانا ناكتيفو نحبسوها خير,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183,7,Yass Ine,لكان تفرحونا فالخدماا ت بارح راحتلي 20gنحاوهالي   وصراتلي شحال من خطرة,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
184,7,Samir Koussa,أسوأ متعامل و أسوأ خدمة نعيطولكم أكثر من 15 د و ما كانش الي يرجع,Negatif,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
185,7,عبد الله الجزائري,عندي 20 جيغا ما بغاوش يمشيو علاه djezzy,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186,7,Amine Jijel,نقدر نحول من سبيسيال لجازي legend,Neutre,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
187,7,ادم ادم,كم سعر شريحة جيزي legend,Neutre,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
188,7,Habib Charif,ماهو عرض هبال ارجو الافادة من فضلكم الأخوة الكرام جازي,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
189,7,Salah Belkhir,est ce que il ya possibilite de migrer vers cette offre,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
190,7,عبد الرحمان عبدو,التغطية منعدمة كيفاش نستفيد,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
191,7,Hocine Jo Ker,الكونكسيو في حالة,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
192,7,Alya Alya,سعر الشريحة من فظلكم,Neutre,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
193,7,فاروق فاروق,خواتي جازي هل متوفر عندي عرض ديالي في شرحتي,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
194,7,Abdelbassat Chefa,سومة,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
195,7,فردوس جنة,شكون يحطلنا العروض من فظلكم 120شحال فيها من ج,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
196,7,Arab Amar,جيزي بكري كانت مليحة بصح ذروك صبحت تسرق بدون شفقة ولا رحمة هلكوني بسريقات والخدع هذه آخر مرة مع جيزي باي باي j ai active 20 da pour 70 go et illimite au djezi ils m ont fait active a me sanctionner de 30 go sans appel pour 30 jrs sous pretexte qu ils me doivent 30da alors que j avais en mon solde avant l activation 15da et encore malgre les 30go et ca marche pas jusqu a ce qu il me vide mon solde par de leurs escroquerie dommage j ai pas le temp de deposer plainte contre cette flagrante escroquerie,Negatif,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
197,8,Amine Ben,من الاحسن كل الشرائح تستطيع الاستفادة من هذا العرض ليس جيزي هبال فقط,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
198,8,زين الدين ابن البوادي,والمدة الزمنية المحددة للمكالمات والانترنت في هذه الشريحة الجديدة,Neutre,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
199,8,Yacine Yacine,est ce que c est une autre puce ou juste un choix a faire dans les menus du forfait legende,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
200,8,سفيان سفيان,خفظو في اسعار,Negatif,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
201,8,فضاء أخبار وتطبيقات العالم الرقمي,الشبكة عندنا ضعيفة لا أنترنت ولا مكالمات تواصلنا معكم وقمنا بالإجراءات الكتابية التي طلبتموها لكن لا حياة لمن تنادي,Negatif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202,8,المتوكلة على الله,ديما نفليكسي مية ولا مية وعشرين تقعدلي انترنات غير ثلاث ايام ولا ربعة مفهمتش علاه ضرك اي راحتلي والله عييت لنفليكسيها تروح نتمنى تردو,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
203,8,مغيث بالله,لماذا تم الغاء عرض امتياز 1200دج,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
204,8,Nacer Nacer,اريد معرفه المزيد عن جيزي هبال من فضلكم,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
205,8,Karim Pharm,سلام عليكم  ممكن تغير نحو العرض الجديد دون تغيير الرقم,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
206,8,Blg Mohamed,كاين زوج عروض نتاع 20دج  واحد فيه 60 جيقا والثاني 70 جيقا  السؤال هل سرعة الانترنت نفسها,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
207,8,Morkane Abderraouf,تذبذب و انقطاع تام لشبكة الإنترنت   مناش نطلبو عليكم ريقلوها,Negatif,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,8,Salah Belkhir,comment migrer vers cette offre,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
209,8,Saddam Djalal,اريد تحويل عرضي من djezzy special الى djezzy legend ماذا افعل,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
210,8,Rachid RS,سلام عليكم جيزي نقدر نبدل جيزي سبيسيال الى جيزي ليجوند,Neutre,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
211,8,Abdnr Madrid,كيف يمكنني تحويل عرض djezzy hayla bazaf الى legend,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
212,8,Føũdî Mõhámèd,نقدر نحول جازي هيلة الي جازيelgend,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
213,8,Fatah Kamla,عند رقم 0771 نقدر ندير العرض هذا فيه,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
214,8,BE Moh,هل ارقام 0771  0772  موجودة,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
215,8,Louis RI,عندي شريحة هل أستطيع تحويلها,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
216,8,Amine Bien Aime,مالقري راهي معيتني بصح نبقى نعشق في جيزي,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
217,8,أحمد فيراس,تحيا الجيزي هبال,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
218,8,Lux zawali,نحو تصويرة تاع محرز نشريها عليكم,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
219,8,Zenati Omar,راهي تخلاص بسرعة الانترنت لماذا,Negatif,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
220,9,Ahm ED,مميز,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
221,9,محمد بوطرفة,نرجو أن يكون العرض في كل الشرائح جيزي لكي لا نضتر لتغير الرقم كل مرة,Neutre,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
222,9,Toufik Tfk,يرجى اتاحة التغيير إلى هاته الشريحة دون شراء واحدة جديدة ورقم جديد,Neutre,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
223,9,Amine Belhadj,المشكل تع الانترنت جيزي هي تثقال في المساء كون تبغي تتفرج بيها ماتش متمشلكش,Negatif,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
224,9,JIJEL TV,الانترنت في جيزي تقول راهي تمشي بالفحم في ولاية جيجل,Neutre,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,9,Rachid Bouteraa,الانترنت ضعيفة جدا في شراءح جيزي,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
226,9,Mou Ssa,عدلو الريزو,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
227,9,Malik Bouzaréah,يرجى اتاحة التغيير إلى هاته الشريحة دون شراء واحدة جديدة ورقم جديد,Neutre,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
228,9,Hidous,a 05 km de tizi ouzou au lotissement salhi 2 kadem il n ya ni reseau pour appeler et idem pour l internet   nous ne sommes pas a milles km mais a 05 km de l agence djezzy de la nouvelle ville tizi ouzou,Negatif,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,9,عصام عصام,ريزو جيزي ناقص بزاف مكانش تغطية في بزاف بلايص,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
230,9,Abderrazak Charif Charif,djezzy هل توجد شريحة esim,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
231,9,MeGhni KhaLid,سلام   هل يمكن تغيير دجيزي سبيسيال إلى ليجاند,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
232,9,Khadhir Hireche,كي تسقمو ريزو تاعكم ديرو عروض جدد,Negatif,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
233,9,Sami Patchee,ريزو جيزي مكانش,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
234,9,Ali Alidi,سلام   عندي جازي كونفورت 20 دج  اريد تحويلها إلى جازي لوجند 20 دج  كيف,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
235,9,Däh Mãn,تقدر نرجعها من hayla bezzef لdjezzy legend,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
236,9,زواڨي بومدين,عندي عرض سبيسيال نقدر نبدل,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
237,9,Mohamed Mohmed,الرجاء المساعدة في تشغيل هذا العرض من فضلكم,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
238,9,أمهاتي سر سعادتي,كيفاه نبدل من جازي سبيسيال لعرض آخر,Neutre,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
239,9,Abdeldjabar Boudab,n9der nbdel mn spiciel l legend wela nn,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240,9,Guidouche Chorouk,كيفاش نبدل من زيد لعرض اخر,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
241,9,Mohamed Said,ماكاش الريزو,Negatif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,9,طواهري مختار,رجعولنا عرض إمتياز 600 و800,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
243,9,Abderrahmen Chibani,cbon je suis le premier a declancher cette offre c est formidable,Positif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
244,9,Tóùk Mohamd,نطالب باعطاء حق تبديل من izzy الى الأنواع الاخرة,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
245,9,Megherbi Mohamed,كفاش نبدل من زيد لعرض اخر,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
246,10,Yasser Barbeche,تحيا جيزي,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
247,10,Řø Ziĺã Përlã,جيزي,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
248,10,Assil Bou,salem  je voulais recharger djezzy mais je veux que internet  je veux pas d unites que faire svp,Neutre,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
249,10,فايزة ميهوبي,تم,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
250,10,Ahm ED,صحيح,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
251,10,Yasser Barbeche,جيزي,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
252,10,Rafif Rafif,enfin,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
253,10,ۦۘ ۦۘ ۦۘ ۦۘ,تحيا جيزي,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
254,10,Khaled Rami,هل مطلوب حضور شخصي لإخراج شريحة ضاعت بنفس الرقم,Neutre,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
255,10,Soheib Bhz,كيفية شحن الالعب عن طريق جيزي بسعر رخيص,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
256,10,Younes Meftah,نتائج مسابقة جازي win وينتا,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
257,10,Radouan Radouan,علاه تسرقو في العباد 10 الف عام وانا ندبر فيها ومبعدا نتم تدوها,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258,10,مالك مهدي,ولله حرام عليكم انا زبون لديكم اسكن في وسط مدينة باتنة الإشارة منعدمة وليست ضعيفة ارجوا اتخاذ الإجراءات اللازمة,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
259,10,Radhwane Guerra,ردو علينا في الخاص,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
260,10,Faress Oran,سلام عليكم جازي مع كل إحترامي لكم ولكن الشبكة في حي كميل بوهران كارثية بمعنى الكلمة نحن نعاني من ضعف الشبكة ونقص في الأنترنت لدرجة شبه معدومة المهم لأي من يريد شراء شريحة جازي عليه تفكير 10 مرة قبل شرائها,Negatif,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,10,Røsā Dänã,سلام شريت بوس جيزيlegende فيها هدرة وانترنت ريزو طالع بصح متهدرش و لي دوني مبغاوش يطلعولي,Negatif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,10,Amel Nina,ريزو و انترنت قاع ماكانش نظن رانا نفليكسو بدراهمنا ماراناش نطلبو عليكم,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,10,معمر ناصر ناصر,6جيغا,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,10,Amel Nina,ريزو و انترنت قاع ماكانش نظن رانا نفليكسو بدراهمنا ماراناش نطلبو عليكم,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
265,10,Abdelouahed Chachoua,ها فليكسولنا,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
266,10,Comptabilité et analyse financière,pour vos travaux de comptabilite et d analyse financi re comptabilite et analyse financi re,Neutre,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
267,10,RB FOOT,جميع أخبار الرياضة الجزائرية تجدونها هنا,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
268,10,Kayo Chenchedy,قول قول,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
269,11,Kilouna Khtouna,150 قاع 6أشهر يعني 25 جيقا في الشهر قليلة بزاف,Negatif,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
270,11,Youcef Nj,كي تفليكسي 50 الف شحال يعطوك من جيقا,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
271,11,Saddik Abbes,مليون 150 جيقا,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
272,11,Sou Ma,عندي سؤال   رقم 455 عيطولي ومرفدتش تاع واش هذا الرقم لي عندو معلومة يقولي,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
273,11,Benaziza Mouad,هل مزال العرض متوفر,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
274,11,Khaled EL Walid,يا ودي اطلقولي امتياز تاع 600,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
275,11,Farid Halim,ما فيهاش الريزو ه,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
276,11,Pãpãtï Hâÿåtï,جيزي خيان فلكسيت ديميل خونولي خمسلاف,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
277,11,Adda Adda,رحت شركة جازي في غليزان حبيت نبدل شريحة من هايلة بزاف لlegend قالي ماتقدرش لازم تشري وحدة جديدة مشيت حتى وهران باش حولتها  صفر معاملة,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278,11,Yass Ine,الخدمات تاعكم ولات تعيي كفاش البارح اخلاصتلي الانترنت,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
279,11,Amel Nina,ريزو و انترنت قاع ماكانش نظن رانا نفليكسو بدراهمنا ماراناش نطلبو عليكم,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
280,11,مستغفرين تائبين,ياولدي فريق غلبان وانتم قلقالين عليه,Neutre,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
281,11,Rafik Raffaoui,mochkil es que tchdlk 150 gb 6 mois,Neutre,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
282,11,Yougourta Youba,شبكة ضعيفة انترنات ضعيفة,Negatif,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,11,وحيدة ابي,num de service,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
284,11,Benaziza Mouad,هل مزال منتج متوفر,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
285,11,Yassine Tranquilo,عرض تافه يعطوك لجيغا ما يلحقش الشهر الاول يخلاصو,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
286,11,Faress Oran,سلام عليكم جازي مع كل إحترامي لكم ولكن الشبكة في حي كميل بوهران كارثية بمعنى الكلمة نحن نعاني من ضعف الشبكة ونقص في الأنترنت لدرجة شبه معدومة المهم لأي من يريد شراء شريحة جازي عليه تفكير 10 مرة قبل شرائها,Negatif,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,11,Sou L King,انا عندي مشكلا كنفليكسي يدولي دراهم حاب نتأكد من الاشتراكات أراهم يدولي فدراهم,Negatif,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
288,11,Comptabilité et analyse financière,pour vos travaux de comptabilite et d analyse financi re comptabilite et analyse financi re,Neutre,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
289,11,غانم غانم,السلام عليكم دجيزي ما نوع هذا المودام كبير صغير فيه بطارية,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290,11,Abdel Rahim Gouasmi,نقدر نركب بيس عادية في مودام,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
291,11,Ahmed Rami,ممكن استفسار,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
292,11,Ïncõ Nnū,غالي بزاف,Negatif,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
293,11,معمر ناصر ناصر,6 جيغا,Neutre,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
294,12,Røsā Dänã,سلام شريت بوس جيزيlegende فيها هدرة وانترنت ريزو طالع بصح متهدرش و لي دوني مبغاوش يطلعولي,Negatif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,12,Îl Hâm,مايهديكمش ربي تطلقولنا الريزو راهو كارثة مكاش هاد 3 ايام,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
296,12,Far Ouk,مالها الكنكسيو البارح,Neutre,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
297,12,Omar Blidi,كاين عروض تع انترنت,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
298,12,Kat Zen,اكبر سراقين و ابخس تغطية هي تاع دجيزي  متحشموش غي جاوبو برك واحد يبرد جنونو فيكم  رايحة نشري موبيليس على الاقل عندهم تغطية مشي كي حالتكم,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
299,12,Faress Oran,سلام عليكم جازي مع كل إحترامي لكم ولكن الشبكة في حي كميل بوهران كارثية بمعنى الكلمة نحن نعاني من ضعف الشبكة ونقص في الأنترنت لدرجة شبه معدومة المهم لأي من يريد شراء شريحة جازي عليه تفكير 10 مرة قبل شرائها,Negatif,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
